,0,1
1c46893d30da1b4bdcbca824bff3869579b725b0beaee819a8b414dcb4fb97b6,1.3760613,-1.5027432
1c4692ff525ae5b6cd2ed2d893b130432ad9b9b61b236ea5fc5e79ab5752f62f,1.0952172,-1.1674287
1c52f4987886d0cc75bd4325870149f1e0089f6366353270edd90521b228b279,1.7780445,-2.016761
1c541c3de9452118b73edbb278cc998fb21b3cc16b9b571a68a14faa77fdebc3,1.2295254,-1.2456555
1c69fae0eeb9be9f6c460389b62b1585c82a77738fd787bcecf638ce63171e68,1.0741334,-1.0342298
1c88efc1b577f2e6153df56e3f0614ed3c119804fb816d806cc7619cb9ac692f,1.3083515,-1.2935495
1c9465b32b72df3ed594af8f7bd7641699471ed779f8e45c51b4f8b98a07b384,1.2607028,-1.4411108
1cbcbbd5772c0af8dadce7ac70c808eb0f91c863430aeda67cb0b96055c0b4b2,1.5896597,-2.1114948
1cc7a0689c1f57f029b08d33577db22b9c52a5b51eb1d8b559632dcf28e4a9f5,1.1372643,-1.2002404
1ccf679a4cec3ca8aabdec61a1e1ffed2d1c16a5307affd9b1330f93ac1d093f,0.7181332,-0.37314725
1cd122f13b643b0ae1d0ba0d9163f4ea684ee232ed2e0bd600be6f3fc23c7365,0.7493341,-0.37826443
1cd2f4e784033bb8f51c327438646ece56af2284ad037fd69d0b899f8068f1e6,1.6292434,-2.0115623
1cd784d02b72637ebb6db776d676fc8318dd2d76831248d8b4061760ac1abac1,0.95471644,-0.8236506
1cdbf4605e198803d0bcf517a47b7a9bfaa0b4676c0d6a27b7e37cc659890c27,1.1835165,-1.1533153
1cf26861d95c5ec250f0100e336d2988f7f73a549a699f5f8a713898c518aeb5,1.2825191,-1.2076735
1cf8021b8bb8c4ae2d7a3e7ebbde691d4be744fc63da0a54aa385c45e751837e,1.3093019,-1.3525505
1d000b7103cbe8af67297e396ee4acff3f47f7c7526646cbd4eff2817b69a849,1.3362103,-1.3142066
1d0ab555d3683d85c3d4279e2f21cdb942bc08c2366f6c2d401bc6bf38d0829d,-0.565624,0.86081934
1d12011cf23fe29a745059655edf64b53d65448b74a2caa2efd2948dc0191bfd,0.9098418,-0.74192905
1d48e43e20a3568b1c1b852f4be72562ddef6427aa12651b04b9da8af2b2bbb4,1.1915138,-1.1744158
1d5beb636f818dd3684ed49a5eee788d06bf2b1448896eba69c5f15306d4a642,1.2463576,-1.2100499
1d6f5eba85718cc06a5f7f5040edaed0c44caf13066c73c020438d912490ea99,1.1998067,-1.1712303
1d78a0c49e952ce066d738759bc15136fde8fc5cc0a94289903aaf33f17af12d,1.307652,-1.1378894
1d8d46db5aed756dcf02deeef3d505899e092d7c9e43e75c3931a2786c42446f,1.0716903,-0.9262438
1d9828e98ea668ec46cb0488afb200a33efbcdf556ecb5a29051e59ffc9d1446,1.5138645,-1.6526568
1dbaff828bcb8ad4286ddf52119b6cf5e1e6f174535f9f663dc53062b002d191,0.06678411,0.5276665
1dbb184e3e2a929dccf561be0be9f60a22c880e622fe0d8b513f84506745023d,1.4992594,-1.5788498
1dc18b0ca2718d42f039dca8b081933084da51baa7b6fd2a32579d4a4fcd6078,0.8487835,-0.34031606
1dcec4864d4adabe0dde9ede9b58f596a52033f51d3d0462bc57546bf52f61a8,1.4367111,-1.5074403
1dd231124b1f42531be9188153e2e3a5e09365520d97f3f3463b1b20c6460e3e,1.1495204,-1.0251708
1dfa9d852f3c76f02df00fcf354d4dd03149d582ad726c20dc9d5133efe10217,0.88069177,-1.104104
1e2207622a8c58b9429c44fdbe86837064e7cc7707385a9a0c889871252e19e6,-0.10153809,0.67813814
1e2e24213e407c5384eaba17f8b5a6e7329da86f24014f6c615fcf53c12dda1c,1.5016897,-1.609385
1e311569add8194d391f3a47fec4650bbe5d5506ceac7f31eede73689940ab59,0.97248554,-0.7510252
1e352b490958d9387d6a0a0943077029c57dfe694b9c1891fd6a3f1683846268,1.0500758,-0.996578
1e46f71fbba1888bf5468ff08d27da41d7dd108bc83f73ae3cce57250e941e48,0.30522227,0.1766491
1e4ddd0a1dd67e26f8e5e9ffbc9c4fdbf14f3d8f84c9d2016394755a313149f3,1.0130184,-0.6299486
1e5d2c27054978ba7ecb0a03a596681ada828afac5c04082522a68e1b603955a,1.3275862,-1.4455829
1e5f3ebbe46d47fb544b91e28a655df305a5a991755a912c470d8ef54b927620,0.23362052,0.42685568
1e693d187aaad3bbaae843a3c44e213b5a5a7e4f23e9c02f483f8543fde1a74a,1.2843654,-1.2228675
1e6a817d5881099b7efdbcb859eca3df1b455811831f9881a3d443a181482cbe,1.2630937,-1.2449689
1e8d955264249793faf6896ed2da0fde725d01e26bac53665bc0d9375d9e19ad,1.4158562,-1.7756686
1e91c9d89655ecc4b44598249878a7641e76aa41292995a6430b8e95d2656969,0.8662888,-0.7507155
1e9419f4ebedcff8a07275f9ba6c16dc3e97594b1989d96eb8f84b45a94d1498,1.9438531,-2.5345597
1ea371154de9f41259a3e2b5271bd5adf62de903ede3962e88b9953e7c1207cf,1.3629997,-1.3492234
1eae065f34a79b525b8a209f6c43c85ed234c3fd0c14777ca96e8a6ac9f83dec,1.0778108,-0.935725
1ec81aa75a948d1c71e6f3d630ee623e8ca257e35defd71e5d4fe38a98078418,1.6412907,-1.7457504
1ec82251a9d9ce25a2e2efd0c4b86b53b6e19ba60bd773ddcc6460622eb94c60,0.7272068,-0.46950758
1ece4c48d8a399af5a16d6e7858033afb25d76bcd265dd987de2b2bba99b0b92,1.1586366,-1.0841887
1ef95fbc94206002dba5f06ad8e2d99f8416ca154f58fcc0a94c9529d584f027,0.94027376,-0.73614883
1f126f03356ec4bc164ef66f971679f3f4c81fdf98670f1cf36db4689f93aa87,1.2735215,-1.322901
1f42d69736b2fe2711fcf6e936cd4e4205c0ccdaaeb92e7c43e8a86a427ff217,1.1665218,-1.2297122
1f43856b9098f253b12fdda2a33f710b2ae98366865bc8b25cf36cb7e5599006,1.0962772,-1.100884
1f4ccbdd8892fea699b98043906351b0016889abea4edf219c1f0051ee0e11e7,1.2671286,-1.5207088
1f521a0558de6f15e525f21b0d4467fb640d7901ae4bcf60886c7c6768878ed0,0.8958168,-0.6303706
1f6f891f2a4cdd19d29f8c8513a7fecd9ac0911389304c79f0bf176bbec4b4ba,0.5601805,-0.038124084
1f7aef3cc6bdbce8dfd85733e231c4d55b161417ff63809ce145828ce99f55a8,1.1621561,-1.1479955
1f7b19621b0e6415749e28f0bc1f1d2992e257d0eb37fd4ed5f97975d9671238,0.59802675,-0.06491375
1f860f45a77d8be86a13970c64178965db9e8165cbae80befe696b498fd41647,1.1647053,-1.3079736
1f97aead29e8a20a2484142eda29273186bd4e36207b207d26308141dcb27e2f,1.2201228,-1.2836099
1fb726906897987009a4063552b6063d96724b6b4c0216eefaea086dab406aca,1.2079434,-1.1121652
1fbb7d9ac55d83f6f79c927b5b5dcac884c6f5c05cfc920362ea1dc5b5ab403c,1.2834333,-1.2669916
1fcbc4e112690b2cceb48fff20763c52d16a86721a7db931c41338b6ec9eb37a,0.56699586,-0.5695813
1fcd4c99b1d1514f7ff0d3b9cd3d03802739b85b5aacc1273f26a60e7ab980ff,0.88078284,-0.9935279
1fd9d038ed75d1d7602c0df7de78e12edbcaeba15a05858bda5f2b895f9e21df,1.0804079,-0.9320009
1fe2fdffa315533530bcf2aab73b2195f743de6931a6ae5534516ddcdb146a9f,0.8829315,-0.8336158
1fec354b8db5cc2e3c5a5ddedc1e3c2e9260055a3d3031543c37475b1fa18c7b,1.111019,-0.88720226
2004e176019ff9f7424d62285730bc5e55c502220c377b96253364671bf16f6a,1.0167627,-0.8104396
2012ee38d1ccd74ce7a554314f7643bedbb96d0e063b6906c299a30d91d4497b,-0.106060684,0.89340246
201c36056039d01bfc3ce7fc1f0be068ebb38037cd648dc85f8e3be36ab2ec90,1.1773183,-0.948926
201d09d0056595d2dbf0688b7b391e832270e0bf4b749881e61f02924479a9e5,1.0675876,-0.78534293
2031ff4b6d7639615c5a5a845d53c063147a7b38aff6cd23695f939ac0894c82,-0.16322443,0.48082173
20428e48631319b04dda9172fdf4ab953f62f5943716de3e2637d8adba8f71ce,1.806778,-2.143208
204656fce5d36972900ab9a7d0b73dda7973b5cc4746839a49194b3441492485,1.0787569,-0.9932473
206d8b737148ce6d471b1db982c43470821ea8aecda984b26307b5ac3aad9616,1.1582189,-1.0871
207c507db45f7a62c46099ab0f4be8e1597450e6e930e78ad435bcb26ceb9f31,1.086598,-1.0340044
2081844d730b79823a66e6d22b0b6424f372f8998972698e87285f75e8552d18,0.997041,-0.68422174
2094d17c1a36850d90fbf35ca91535bd565532dec2a96d88a9f7a5d3f65f8da3,0.9336965,-1.0401618
209694a0d4e27996ab006fac7e70f99c18ba86c4cd41d949823d8ad6d171fe21,1.0336499,-1.0823429
20982e9fbf18a339ea9171e8009f2727c608c64a5eb242344b4bc1e0e093c524,0.27190733,0.62812227
209dc60e1a3c4b6ddf3859541e9ace39e1d3688adcbb527b4c15c094524fa687,1.1606846,-1.1152787
20aba40b0fd2218816fda3f0f97a9eaa527d330b5fb644286857ddb805ea4cf0,1.137574,-0.99381185
20b8bf34a561536c44832fe2a245089e664971fdcd80890048797f65ffbd2672,0.38313472,-0.3457452
20ba209742e6b1182143f61c6bfcae1a40c5a91411608ba3730622ab3c75d4ec,0.21218908,0.25131154
20c6b33ebce10a625dfa47c6eca858171e84e57d8d1c8266064124b7eee77cbd,1.244133,-1.1572814
20cd743249811bd4e1da35bbe18828917101a03dfaefe39a87b2e0a2e6b92d86,1.2699327,-1.3003078
20d733db9adbaef2dc4228f2bbccd01ce9c1fe542e1eca6eade21dcdbe518b18,1.0473044,-1.1142004
20d80cd42604b51d063b9e199fba81029731b429a8a8dcd1cf212b2b89b68ae0,1.1091082,-1.0461099
20d9f018dcaa79cf94209111e23ba60064f6c3186166bfc60283adae817c77e8,1.0907183,-0.8389473
20ef9f67e13291aadb1aa7058c55bc6dfbebc14c450ef6f57b2097fbcd7b4be1,0.8295927,-0.78123474
20fabb98d0c4c2ef4af1cc476f769f98aa5741f43aa402c1dc18df7d1b2a208e,1.1641624,-1.0534332
2126559494a351b0d5dfa837268eb08224731a1d788e23ff76237f120e1d771d,0.45588076,0.14813685
21360cb4d87d6b5405a4cbced7b3d5ec8f6976da1bba7e8df9c404b25d8af379,0.94205725,-0.6825595
214028de29307d628c085aec435f9a75d703711fa2dbca5903630fbf3a02b4d8,1.3093019,-1.3525505
215369f5958bd405cbf9a39bd542a27045a694f1c03a6dd39eab01899d986497,0.36403096,0.41862535
215bb1ae300c3050bc67adf31aab085406c5f3c1e287b4f5c73e2461775ed325,0.49035668,-0.018633604
21801871ee67ce38339c39165786de338562209483ac1d1934fc61578e3b9803,1.3248082,-1.3213103
2183e4c1c50fdeef3d1e9e5e6242f727e163a80779db68a733819075265a132c,1.1043527,-0.95786524
2187c007fb862687fedcc8bf22a72fb14dcb5fb7927e5dc809b80cc6a8514c7c,1.3541886,-1.3349242
21b3da604a79f119d8840417bb8eaebb4f658d4637750fb5196f4a34ff867dfa,0.51185334,0.072623014
21b913b66c4d3efafd90fc20b0ec0218be59f1889246a3d47cd0c29381f0436a,1.2278895,-1.244869
21d6d65d6d6c1eda49f30c93d13717b7d472ef4bb9cb1eb9b96eda9fc81d5927,0.60992336,-0.04182458
21d90d3a763dfa364e6a895ae0882ad41282cea6db96c3d9b98cb7418cfa51b0,0.82363415,-0.47650564
21f33a23caa5a509d67c12d037ea70c6da0128ff575a54915ec5bb163c4015f2,0.26769078,0.2620057
220e76141d293491f504b8421f009326349c9d21d647a090e8b73dc962026bde,1.187109,-0.9313624
22377749de3bb79e9ee800aa57d6f58dee3248d5eba102a4e452ca1b93c053cf,0.99703836,-0.9449985
22448656220cefb1f9c3bc929f2e3e66c5176f9bf2e180be7bfddfc5e72d66b7,1.0046825,-1.1124341
224732b549558e69dfc0f3365ebd30e28d442deb2d3d8b6cf1bede90d8d58173,1.1333911,-0.8539698
224768464a10cb9458871e5a6c1d585e87b12e46d8c060b041b21d9d35a4b641,0.7514007,-0.4137597
22552c9a48bebcfec4dbd08e125a55b9cc334279b6445dcada37e341167ff726,1.0671573,-0.83612823
226cd6a7ff1289d5f619ece1ad5befec2858404f2e33896ff36ebf2e26fa96c3,1.5879693,-1.7109356
227ab3b08d8d6d4eec6944e38be7bf621bc90f48554213fe5d887fe9fb5d69f2,1.2386272,-1.2421327
2281c7e27c720894981fa5b8aa2f9d03aaf349d2acd60ea256e1b9831e6b2331,0.9903338,-0.8049402
22a7f7a1c631683f24fa3ab3fe5339152bf31ddca615c9ee18d4495638271fd5,1.3182691,-1.3807459
22aa421ad4f63eaaa17791037fb521980541c553dca3cf661b24d59ea80837e6,1.1027952,-0.8891616
22be9b141efa1f6ab384fd47af5199c5db15a0a2af3cd19455089b31cb5a72f6,0.93316746,-0.80540466
22caf0fe0d121ca440d24627337ebf77bf1547152bc1c3bf11a4c90dff6bc058,1.4556235,-1.4988351
22cf629fd64e175bd384db1c107d86a671c47c34da192f49b5d54d7920b5a6d5,0.94891775,-0.817142
22ee8335a548d4982830b997ddec432a716a3cd4214e63118bd9812e6c2dfddd,0.5994034,-0.10686469
23029fd258a6eabdb673ae48aaebd270cb98e1b110da571dc5bdc02f2be3fd48,1.4564857,-1.4409916
231d17ecfdc9dde04b0fb2c26f325931a743f7fd97a0e04b72342dfad9a8e9a3,1.7514231,-2.0233192
231d386f1f7bce063f80958e9137c82e3bbfebe8e2f417d311cc96d7c2e0a3f0,0.29387778,0.26720762
232610041ac23d465952830d88aa9548f65856ce9ce0ce22152ed57b7bd946c1,1.5519863,-1.4967308
2336bf14b2eb1d8637728178dec93eb2a0ed12e57b073bbb2f802a5e0489e246,1.5540425,-1.7186391
234e778077d252cb3b60b5c68b8b821f9474103fa0c280233ed6cbcf142ea7ec,1.3387104,-1.3514817
235d3d070b206a235378c05652b99dcbbd34ed822c23fe47f21a3197cf0a3e00,1.1713874,-1.2288628
2368539a2ed08a4d6ba9294cc1e3eff91733964d99c60dec6cd476d28cb98c48,1.0255473,-0.8540046
236c4d721179791a6d2b87aa62b12e21b82c956e0b249add1f83e624b05bf04d,1.0654271,-0.8509903
23d60e70f4ba5c6e2bb471f8ee2e6da49f433471d9f8f8cb09f96d50c8fa86dc,0.9754524,-0.6737187
23dee8e225e769908ebe6a952bdb9469cc80ab2bf31a6bc7bbb6e4af2d7c3c9f,1.0559565,-0.79051113
23e28f268474b1959981d0313c271c11a0d02dbca8dff2824b2e54f4eef64d32,0.98105717,-0.7324321
241ae70bf2e80607262203a5ef2b3e16e4c3f41a0b222404cc793ea083d008fc,1.334244,-1.4822421
24210a29688e3d188746562af1c42cc04e63b5b3478e7d68929e1f62ec433b7d,1.328912,-1.4380949
24235f2268765fce49bfcbdb5df8760e5ad978799998805972a5a2ed51be2c59,1.6264572,-1.7825413
242bb15e8c9d886024b0968e42fb4c22be053e4e7fb36112c62d84745efa4915,1.3714812,-1.5176723
244a0495dcb7f09c4e1536b29ca0365e79db75d1df44628361c1e44e0a2a9314,0.81138694,-0.5619689
245455b330b48aaac8d070c3fe6b679b0a466f24eaacd54e1c6db06dedf62de2,1.2627093,-1.2994533
2461f0b8e0886c50ff31c66af501a47b19c1254f7060a0369257479c25418cbb,1.112084,-1.17841
24886caebfaf77187c2367c2edd4fc0fa2934078e0f9c73b70fe6570037c2658,1.3108671,-1.3705459
248bd29d92c044e9124c3947d7511bc3a9e2b85317f048a8eae373af56c46734,1.0915673,-0.89495564
248f9e226435ddb0fd07222c286682956c5be8b1adc6de1143e57a3c82f3228b,1.549513,-1.698062
249c7839a891db690d0aea2f09bba262913a412bdfec136acc5e11da2dfa8ed9,1.302798,-1.3306952
24a033140aa29b58e438014705213436e810a2a56ee4627dac07a99851389c70,0.13407427,0.38010633
24bee019088ff08e3bf371d37906c57c763f005495929333865008988cf3f837,1.3473358,-1.250598
24c288fced510d9e664c1aeec5f4f1ecfd33ae535883c9f41c9bded475f8efe1,1.0133805,-0.90392756
24c781a8611e7e37118d60cda1c3307d8103b548e35d2485b147ee9504c43010,1.2031987,-1.1374922
24cc29df6a32182fef9b07733f84136709c37489c43c162abe7878252279a86b,1.317225,-1.7028406
24cccceb3bca64b07dcdc02b2a4729872e459d99cdbc89f27b0190d727547b73,0.326514,0.23716962
24e1c07f39585780ab5cc9060b89c7bcfddfdc37be925233fa64beb77a0fbd01,0.108573794,0.6964772
24ea6aaa6dd82a549fb856da614d125e82c2d9b2b6fb0900c9afb4f82428c2f7,0.79773915,-0.5676404
24eb48034517077e2cbe1960aac8351f5eb4e37afc15f1a3d583e8375f8f24bf,1.2432456,-1.2671108
250507c3ce1acdb3c3ae4ff15eca0933a03d23d63fdb073db41592f2cb6376bb,1.893631,-2.5408478
250f70336d47cd50483f060594a4587ff32dc48c3439206c3c9661f40e6e716e,1.1750528,-1.3782256
251668b091794a36a07813acee6c274acf9f48a7839419ce6557e3899a1b7072,0.12958539,0.20505524
252ecf7ac8f2b7ac2d64fa4d0a3b9f3f06967bbb9839a139d9b195f676524f61,0.98133767,-0.6674204
25476c1b67b488ae3d4428a1a89fe8279ac8e78dcc4a8826694e39720c870f23,1.5532985,-1.8181744
255a0b9d5291e0e651b24e7eb206cadb9b3f701c512d372a88753cfd12bd89c3,0.77594066,-0.25385845
255cf2f12f1523505a0425881b54e263901a35a6432cb5d3d364f2206a44fc03,1.0653312,-0.7915518
256c5a219313c176cf38ac767b4c92d17dcb2b5301ee16848f3c11a8457807ab,1.1562788,-1.1178703
2571e55e197ac59ec92a71cdc9d78c5045c1b0b3e56a252dbaa53f4c7034da1c,1.0430471,-1.1504335
25721a32e87c8fe33b1e0fe633f9bac19a03c371352e3e857f07de437263e4ec,0.07783657,0.4667939
257ee989dc3604d52000a87b62fe128a93fb8106830e1c389f4458847a800e93,0.43796444,0.07401097
258b1c188f07ccefb5d6ab6ef4d7e59fd3b3425adbe670eda549f7b65bce7c48,0.9145218,-0.63933516
25af246d333978a2c2b54d0897b8284bd8749ea0fe1d41a5d561118834af2405,1.6097403,-1.77491
25afc4f69dd061b60b5d70d875fe4780ee2d4813eff5cbd9eb1750c77da5ca14,0.9753455,-0.8100028
25d382cfd39e321b868414b2cd5f36fff0b17626d6537d3afbe4300d51f24d0a,1.0447869,-0.89674354
25eb47aa220bfd3d9c8e9f6dc2b1bcca2cd2699ba7269397b47525a10e5a3fb4,0.89041746,-0.7308755
25f639889d658a03335889a7c37b3db180fd0645458ea75207288911f3217789,1.1415634,-1.0401359
260565b851705024ab3673aedc37a17d1c947ae0ad1a14d5ea481263db1e8e2d,0.92515993,-0.9244604
261050f192cd531adc57c4e3216f800b2f57fc007cf3c5faeeb711522afe21fa,1.158473,-1.0020969
262c5e7b710c5229198c1a676a5db454773ce0e7d94cafb00f695d962d8dc916,0.84894824,-0.47930384
26347d81462bf5b542fe54c4e9f36f10b9907f4031e22ca7d2d6727870f48921,1.3560214,-1.4079633
263c2a5d69447c26eb5090e227e7e10e4bdbd1f9c0b99b8f6240cab90c3e1b00,1.3563286,-1.370388
2645d94519c741e7e2429a991a502fe7374f0dacc7aa44a0edcdef1f45bb7d41,0.14874208,0.29838288
2666ad12f3be93bf57e264a5e144188b5efa0e30e7e6848bc3534ba58a9427fd,0.8465531,-0.7646878
2669007fe6d04031640b3095b197d3645d56c2c2e51a85d5d7dbe24628c6ddc5,1.2660275,-1.1598892
266e0483c6c1666bb7d4c60795b738d085629fa0d29ed250c2d0a0caa196770a,0.7201593,-0.11549413
267394d35a14f8cce2a2f6d4ed0be0d56ddabe618b5fe07a9ced7e50e65fe72b,1.1239648,-1.2289524
2676cb971a47f0d0814f2526101172f59959fade9ad199436d4f93132f3d51e4,0.48653376,0.10550237
26967b0777ae166fa1fc00712a0d890c89e0e763c6068bf5e4f9921e2b1deb36,1.6093142,-2.2320998
26a48f25f78d78f551cbf2c9aa69b33a139375c9f0c85c26eb66b1e7c8d9009b,1.2126925,-1.2436941
26b69022d6c1f039a0a71e540681168e3c1ff1d545c084e6db990af30f562580,0.7958468,-0.6107147
26cc88b8cad98f66f3807857e0f12062b3a02e0724becbfa8e1f29853fba994f,1.2221537,-0.99969363
26d890d6e373e1bfa9445c51b19be237f01d054f516cc7b20c13ebcc6c348f8d,1.4764881,-1.5875154
26eb6b5d5127e54e1cbcf72129a3a0c23ebe5e84262949b036d7114fb235196c,1.1499639,-1.0360463
26f55df5ed9fc365e2fd12911bb36e4ae72d51fe76cd476907fd068d8b118fd1,1.2304466,-0.9403081
270696d4cc16fe16c76ea665242849317a3b50aeb04ea5029323b3e2ac4803bf,1.1884941,-0.9555421
270c1b2954786063c683928d9955b7eab31334cc974d3cdb3c9287499b1e929f,1.0488443,-1.0161552
2719d28e8413e98b20f7fccec769b3cfcff162934796af2674a30caa96338c0d,0.075625,0.48766166
271dbd8a15926468741014ef58531739494076a8e6d0e17c9a214c7c1f766451,1.383539,-1.5396979
272882dfc055a5dcbf62487b24402f8ad318fb2719ba838b1e03bbcc956337ba,1.3729975,-1.4523251
272ed9f5a1dc2e03a7a2a6be588ce96940dc45e1ba09c4171d2a67f2b4a77cf8,0.91131914,-0.79639864
2734ceebccc22f13a7e22fb90db04803f4bb7a4204fbc6a0b80bd5591b6fb9a3,1.2564404,-1.1712613
2759a8398223c92c5c2f5f5d961f7e5d8f7249dd59d7431236db1f2704f0b6c2,0.89176404,-0.6205468
275d113be851522558859075c7fb554e4128d1bb51933e892d6f81bf95032a94,1.328347,-1.4770708
276c51cdf652a3b0a0e816efa535fcad278ebf0c3ce9babf3d55766f24c496fb,1.181355,-0.93554735
277bcabf00a8f83f56f0909b7e9335bbda174229a89f4c30fd5b30560cd13bdd,0.68235826,-0.470644
27845f406832bf401ed226ae42ccc1a446f6ec2c9a70db31d8d7114e0feb5d4a,1.5398427,-1.7155273
27872a266a3356ec23bf704e01dc61f0ae003bec48e4b179228d0e84e3ad864a,1.2469826,-1.1439295
2797cf001985baa6713ff29bbe54c5e2b12f4487a9b722fd95e461028aa17942,1.001822,-0.73052883
27a4804aefa8cc1080f88fd9cb5a2b4b57dc936d943aa1f9323c40a8b2c6eea0,1.041183,-0.88991785
27cb38704def8911ff44925feb178a48ccc97585e9f71568cfbfd076f0c4a95f,1.1804733,-1.0926108
27cd6ceb978110fee74b31e1bc5492a6e5cca5d2fcf295713c9c07c76b4f5223,1.075665,-1.0113451
27d1abde9397d1b70289e6d0d08784ac79ad83af13a2204a3cecb903a4685c9a,1.2001567,-1.1411986
27dfacd674e02c2e08157be596217112f7a124bf26c1a5bd96c0a61fe213955e,0.29880035,0.11044729
27efd9014c12945a5558a6a842d7c05f283291c0deec0943e6c8938733f5466a,1.2818302,-1.5150232
27fa655e93a897e9a1f843b415ef8403dfd2a184c642074a37defb18fdd64e38,1.2777286,-1.1906238
280aec8ed68257b23c745cb9ba488ae37638c135830f7b56e34bf79525f04ab4,1.3996972,-1.5289464
281dd27259d33c73088a95d7510e6d843e99e8b37cbfad689c343a70a52e1716,0.45370162,0.10940039
28396cd858f263f39116667be9ff16cedd3fdafc12270ad09a64b836a6786ea6,0.863433,-0.6138468
283f7bcb4e85818b94caa83ccf77b80dc28338b806237939ac907e939966719b,1.540141,-1.6261308
283fdc42cb5f5fe9738cd53afdba914f1698f766fa70358c135606714eb8f2fe,0.81458294,-0.4758047
2855048bce7f770704998ee28a8623a446dd5ee8105ec9b02a92460aa18abcbb,0.5367036,0.034263372
286b21f6240842ee45b1e11d931a8ba226f38b00b9f2c78fc6ca4c34233f9129,1.428666,-1.638449
2876dbdf0e9cfcd9517d2c2d2009a20c98144c3767d657466db697ad1aac58a5,1.0912864,-1.2100244
28a34b210ecb39fbc33a2830dba4174fd90b19602e1b059a5f7662b4102e2cfa,1.1727543,-1.0514975
28b77bd47a064078f834f103c9af44031e47a17ee02a51ed6098f9381907899c,1.1809368,-1.1896906
28b9d50d8d4b69af123124c980089e3a721f32646c8e492d4b0caafeda439b61,0.8475599,-0.85735416
28d4d83a1f423649f6fce450ac4d298d953dbe656552ab2a3361d85793c00bc2,0.99504197,-1.1481965
28d9ddb6b57b8824a5678d10b2730f86a28efe26996b9f4358d915ae3989e15a,1.1821868,-1.0497115
28ddf6af7faa11ab5a33af6bae83dd6ccad360a89993f69bd2a95590eaa3f2d3,1.1512915,-1.1823425
2911e208cddb3c03f20d8bc4515da2178e18c0b9f060b3096f62211d8c040407,0.95122683,-0.73836946
2916eb1ebc36442ad1ad0d4bd8bdfa1b741965f02255bdd77e5074016dc6d5b1,1.3194027,-1.279011
292228b2ed3a8f8a8bd083c0abd48aa98998c198c8a2840addf749f9a9fd15fd,0.70269966,-0.27004468
2929a6b5575beb02ce70a9ee08d8db538010753309a2a8bd27bb253cc8afa194,1.1586263,-1.0622559
2936e9dd05388ce638301fd7fbeb8c343482424a0ba14afc6edb1609d46588b1,1.1103991,-0.9358487
29542d2015eabc46caf842bdc3baf293092647bf0e2943050dfdc6f98e93a1ab,1.6060053,-1.70923
295bae1159b19206b9722c3d683b276705d7d53b252eeeebc885c475a8e2dd9b,1.8095055,-2.3107572
297fec4fe50591bd7a9447d01fd83037debe2ceee751b0c633d43549cfb57d7a,1.0650593,-0.86493087
2984bf30d259b1e3d2d173afb95defda696f62779cbc9f7153f6f3c6fe449243,1.1689095,-1.2467701
298b8c8184cf7f57f374c6d6807a04c5b67447f6e441798cbdd79953462a1b49,1.224803,-1.3037863
298bd3efdfc634fdf1d36589aa40f6ef07d10ae8eea3170f7031d10edcb03a51,1.4100692,-1.4649835
29916f02c21bdbba2d228a9b83a706065cbc6be65a220d699bcfc57cdde5be8d,1.3314021,-1.1998641
29a789e1eadaca8272d4ba194787ebae15999830ff207b6cc6060b695a1d35c0,1.3915279,-1.4262481
29b4a7253a6c01dd5c39449b05bca550ec9afe7cbdd79d6962b8281c50a7d8a7,1.0190579,-0.82755136
29c699d60781f0a2a0ed9769881bc0d3f047c73941430c3b3f998588f6af4c4b,1.1933241,-1.1005571
29c7a73274c119a18c66c2a57d5c9e44ba949cbd11edde34369ddb86fa2f02a9,1.1751282,-1.1192951
29c88818416a773fd9d9a1857e60491d26e9908fc62d3748e47add00b28f45f8,0.97683644,-0.72662973
29d2446d9fd60c09593315b02a0b23f67137f28dd6c2ca0d8c7b9ab272458e7d,1.4317099,-1.6873794
29d4344bc7c6749837829eddb272d1a2fdd7e8dc77b86830031d80719a42d543,1.0061163,-1.0923052
29f4f32327ed140dc9eaf9b76a03af6dad123eed3b972df8cd6f79337f01c393,1.0471113,-0.9112921
2a0889c13c6bb75e01564dacca5e8f3121809c7e3596748cd187fe5c08374654,1.6829236,-1.7506347
2a0a4156fed8325d3be24e2d47718c1587fc28ccd833c4ceec1fe879f5073f0b,1.2891737,-1.2992067
2a0ed241bb6226573d625fd5acc72efb1e70683addcd05b703e0aa014fdc33d6,0.8770354,-0.54860723
2a304f19b0631e62f2a3b873c15737a9655581931a573a5c9f0f5ef46c666eae,1.2639763,-1.3032103
2a316c2cd265be44ac3df3522b962a58b03ae19db0947a1ec250f6c7147d38d9,1.0956323,-1.165576
2a3997a05e81df1507994c7f48e0c43ee8ee9f18ddd923dc5563353c8031692f,0.04814443,0.34883785
2a5349c9fb6e46ab8a0f0c06a79dbe882898c22b94f93dff51fce4f80c417458,1.0563188,-1.1882968
2a5e6c09dc29de80e2c73ce5a16f70f6be20c2ed9333d3ccc8e8b0122e0ba5f1,0.8411907,-0.25361645
2a60781d036dab397b43ec1ba0ea28b41e10d420fe974aef9ba69c329d11cab5,1.6083893,-1.9237342
2a62fdef67bccb02850852426a1f852dc84b10487d4cc6b36bee4c726a862204,1.1599419,-1.1021104
